lag_weeks,pearson,spearman
0,0.23773031535180345,0.22939661546083415
1,0.14818272840777688,0.12474498863492364
2,0.11558850684810963,0.1399608155503479
3,0.13633107480612908,0.1032549096946314
4,0.13990676520402615,0.10482682872082405
5,0.1381361646240409,0.11001844045777473
6,0.14199211989206248,0.1198023642007128
7,0.14482078985782543,0.14759685715918733
8,0.11926997441672672,0.11727915610873937
