lag_weeks,pearson,spearman
0,0.17093600132012796,0.18519335914956303
1,0.09960031897309872,0.1389397511991647
2,0.07751122482534747,0.12425686104630389
3,0.11982443254279444,0.1487482804644329
4,0.11991245316090222,0.17378021013072695
5,0.11395163696706133,0.12927553680900716
6,0.07913774381623863,0.11528618951721616
7,0.11454616955932141,0.14055660286196514
8,0.12111602194192958,0.1653406791664537
