lag_weeks,pearson,spearman
0,0.4584265110185145,0.23810900706408988
1,0.4265255541877476,0.16026920141605733
2,0.2788970976494888,0.15425424820748995
3,0.41965460399869625,0.11232306701739811
4,0.38352718117139056,0.15815239026973152
5,0.25300661716476514,0.14614841906233328
6,0.42545936726493633,0.1734230024206299
7,0.42676921157831804,0.1226064424816628
8,0.19894534466662006,0.13083971506408948
