lag_weeks,pearson,spearman
0,0.3378903312533998,0.4800954804862718
1,0.2691838657577324,0.400858309838152
2,0.24859852133751872,0.39355152306866115
3,0.26185434265737456,0.382042399384687
4,0.28031472003528385,0.3743310713756832
5,0.24914670484581727,0.3532096804563129
6,0.24398248026803498,0.3584029823017724
7,0.2053816361926711,0.3122242955036995
8,0.20619887500310094,0.31936044950274317
