lag_weeks,pearson,spearman
0,0.8128583093956759,0.6234681203876351
1,0.8082093042521576,0.5481546819097777
2,0.7989715618871408,0.5471802451472908
3,0.7911129367660298,0.5530852064663958
4,0.7621133709121997,0.5373116139840551
5,0.744872613587442,0.5372802295708876
6,0.7120923741887563,0.5616104790518756
7,0.6792332568731136,0.5419932613706177
8,0.6408248756274251,0.5338057967012455
