lag_weeks,pearson,spearman
0,0.37183425771688977,0.21904566705071674
1,0.3816951628217599,0.19242041551184086
2,0.3819153028929358,0.1799690810038228
3,0.3975581749505927,0.17870361799131684
4,0.37039921531747844,0.16764076034172884
5,0.40738951175074734,0.17379334940655738
6,0.3811815504410336,0.1579149683755037
7,0.37372146694710134,0.19346805412020013
8,0.29470187203793935,0.16833778417058862
