lag_weeks,pearson,spearman
0,0.48183307451017965,0.27293292801908514
1,0.39965760847398313,0.18229734036934644
2,0.4147108574018683,0.21902387714960977
3,0.38675425474892283,0.2230342327456615
4,0.36765327605104053,0.16717978707020684
5,0.31595236664076437,0.15524046954014442
6,0.33770862463653323,0.2213999412205313
7,0.30725015824188145,0.16117323761538568
8,0.3062896327949316,0.19268083089925536
