lag_weeks,pearson,spearman
0,0.6315925654921373,0.452252020712221
1,0.4472559335662038,0.25503598982616577
2,0.3591227570887032,0.2575973430841751
3,0.39886913031241933,0.22658076515704484
4,0.25791927113235985,0.23097363206810373
5,0.2048570446620722,0.23649611674718643
6,0.23721037096695977,0.20115413902061421
7,0.1625288616541257,0.1871018504625218
8,0.09275726174289542,0.17029628499413899
